Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,29.913999557495117,29.93199920654297,28.57200050354004,29.11199951171875,29.11199951171875,5391000
2021-01-05,28.312000274658203,28.535999298095703,27.965999603271484,28.347999572753906,28.347999572753906,6130000
2021-01-06,27.464000701904297,28.121999740600586,27.461999893188477,27.621999740600586,27.621999740600586,6531000
2021-01-07,27.826000213623047,28.724000930786133,27.82200050354004,28.649999618530273,28.649999618530273,6856000
2021-01-08,28.902000427246094,29.697999954223633,28.81800079345703,29.628000259399414,29.628000259399414,6301000
2021-01-11,29.384000778198242,30.107999801635742,28.8700008392334,29.634000778198242,29.634000778198242,6874500
2021-01-12,30.131999969482422,31.062000274658203,29.868000030517578,30.582000732421875,30.582000732421875,8461500
2021-01-13,30.729999542236328,30.738000869750977,29.408000946044922,29.579999923706055,29.579999923706055,6425000
2021-01-14,29.823999404907227,30.194000244140625,29.214000701904297,29.506000518798828,29.506000518798828,4193500
2021-01-15,29.5,29.827999114990234,29.166000366210938,29.305999755859375,29.305999755859375,4314000
2021-01-19,29.492000579833984,29.860000610351562,29.29199981689453,29.642000198364258,29.642000198364258,4119500
2021-01-20,30.0,30.426000595092773,29.827999114990234,30.058000564575195,30.058000564575195,3346000
2021-01-21,30.27199935913086,30.32200050354004,29.81399917602539,29.95199966430664,29.95199966430664,2597500
2021-01-22,30.597999572753906,30.597999572753906,30.11199951171875,30.246000289916992,30.246000289916992,4033000
2021-01-25,30.506000518798828,30.902000427246094,29.736000061035156,30.36400032043457,30.36400032043457,3263500
2021-01-26,30.437999725341797,30.729999542236328,29.90399932861328,29.93000030517578,29.93000030517578,3397000
2021-01-27,29.600000381469727,29.893999099731445,28.72599983215332,29.163999557495117,29.163999557495117,5509500
2021-01-28,29.402000427246094,29.968000411987305,29.290000915527344,29.70599937438965,29.70599937438965,2935000
2021-01-29,29.426000595092773,29.695999145507812,28.841999053955078,28.950000762939453,28.950000762939453,6455000
2021-02-01,29.275999069213867,29.742000579833984,29.106000900268555,29.67799949645996,29.67799949645996,3457000
2021-02-02,29.892000198364258,30.808000564575195,29.871999740600586,30.761999130249023,30.761999130249023,4579500
2021-02-03,30.82200050354004,30.90999984741211,29.8799991607666,30.18400001525879,30.18400001525879,5534000
2021-02-04,30.27400016784668,31.413999557495117,30.266000747680664,31.398000717163086,31.398000717163086,9949500
2021-02-05,31.483999252319336,31.666000366210938,30.399999618530273,31.09600067138672,31.09600067138672,9607000
2021-02-08,31.441999435424805,32.18600082397461,31.299999237060547,31.88599967956543,31.88599967956543,6622500
2021-02-09,31.908000946044922,32.099998474121094,31.525999069213867,31.992000579833984,31.992000579833984,5432000
2021-02-10,32.0,32.69599914550781,32.0,32.263999938964844,32.263999938964844,5681500
2021-02-11,32.512001037597656,32.63399887084961,31.974000930786133,32.60200119018555,32.60200119018555,3861500
2021-02-12,32.402000427246094,32.9739990234375,32.2599983215332,32.94599914550781,32.94599914550781,3905000
2021-02-16,33.082000732421875,33.20000076293945,32.69200134277344,32.97800064086914,32.97800064086914,4911500
2021-02-17,32.83599853515625,33.29800033569336,32.30799865722656,33.24599838256836,33.24599838256836,5200000
