Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,293.5,294.3999938964844,288.8800048828125,292.0,282.6861572265625,1356800
2021-01-05,291.1700134277344,294.70001220703125,282.9700012207031,284.3800048828125,275.3092346191406,832900
2021-01-06,282.42999267578125,285.0400085449219,277.4800109863281,281.3500061035156,272.3758850097656,1035800
2021-01-07,283.1499938964844,287.69000244140625,280.8399963378906,281.3800048828125,272.4049377441406,749900
2021-01-08,283.010009765625,284.30999755859375,276.9599914550781,280.2099914550781,271.272216796875,650200
2021-01-11,278.6499938964844,278.75,274.6199951171875,276.3500061035156,267.535400390625,621700
2021-01-12,277.3599853515625,278.95001220703125,272.6199951171875,274.05999755859375,265.3183898925781,581000
2021-01-13,274.5199890136719,275.80999755859375,270.30999755859375,274.25,265.5024108886719,956000
2021-01-14,274.8500061035156,276.7099914550781,271.0199890136719,272.1600036621094,263.4790344238281,1270200
2021-01-15,271.1099853515625,271.94000244140625,266.5299987792969,266.6499938964844,258.144775390625,888600
2021-01-19,267.5199890136719,270.32000732421875,264.0400085449219,269.2900085449219,260.70062255859375,1357200
2021-01-20,272.69000244140625,277.8599853515625,272.3599853515625,275.5299987792969,266.741455078125,885100
2021-01-21,274.8500061035156,277.44000244140625,270.739990234375,270.7699890136719,262.13336181640625,838800
2021-01-22,271.0899963378906,272.2699890136719,266.6700134277344,266.70001220703125,258.193115234375,729700
2021-01-25,267.0199890136719,270.5199890136719,265.4700012207031,266.54998779296875,258.0479736328125,760400
2021-01-26,266.760009765625,270.3699951171875,265.32000732421875,268.6700134277344,260.10040283203125,553200
2021-01-27,266.25,269.3299865722656,261.3800048828125,263.0400085449219,254.64991760253906,1008900
2021-01-28,263.3699951171875,274.2900085449219,262.8800048828125,270.07000732421875,261.45574951171875,784100
2021-01-29,267.8900146484375,270.42999267578125,263.6099853515625,266.260009765625,257.76727294921875,753100
2021-02-01,270.19000244140625,273.0199890136719,267.92999267578125,270.75,262.114013671875,569600
2021-02-02,272.8299865722656,281.3699951171875,272.0,278.25,269.374755859375,733800
2021-02-03,276.67999267578125,278.239990234375,273.32000732421875,273.8800048828125,265.1441955566406,494500
2021-02-04,273.95001220703125,277.0,272.6199951171875,276.8500061035156,268.0194091796875,662800
2021-02-05,278.2300109863281,279.239990234375,276.3599853515625,276.9700012207031,268.1356506347656,480000
2021-02-08,278.510009765625,280.32000732421875,276.17999267578125,278.3900146484375,269.51031494140625,729300
2021-02-09,279.1000061035156,284.6600036621094,278.510009765625,282.32000732421875,273.3149719238281,677900
2021-02-10,283.8999938964844,283.8999938964844,275.8500061035156,276.8699951171875,268.038818359375,849400
2021-02-11,278.9599914550781,279.57000732421875,275.2099914550781,278.6600036621094,269.77166748046875,567300
2021-02-12,275.0,284.989990234375,275.0,278.6700134277344,269.78143310546875,910700
2021-02-16,280.0799865722656,282.3900146484375,272.8699951171875,280.3500061035156,271.4078369140625,1035500
2021-02-17,278.1199951171875,281.0,277.75,280.54998779296875,271.6014099121094,656000
2021-02-18,278.6000061035156,281.8399963378906,275.9100036621094,278.7799987792969,269.88787841796875,698900
2021-02-19,279.4100036621094,281.82000732421875,278.44000244140625,280.4200134277344,271.4755859375,934500
2021-02-22,278.17999267578125,279.1099853515625,274.55999755859375,277.0299987792969,268.1936950683594,799000
2021-02-23,276.1300048828125,277.75,273.4100036621094,276.0400085449219,267.2353210449219,992900
2021-02-24,274.7099914550781,279.3900146484375,272.6000061035156,278.54998779296875,270.2722473144531,804800
2021-02-25,278.54998779296875,282.7200012207031,276.8399963378906,277.2900085449219,269.0497131347656,750400
2021-02-26,278.4599914550781,279.9599914550781,273.2099914550781,274.8900146484375,266.72100830078125,1017300
2021-03-01,277.3299865722656,284.20001220703125,277.05999755859375,282.4700012207031,274.07574462890625,715800
2021-03-02,280.8500061035156,283.4700012207031,278.80999755859375,281.1300048828125,272.77557373046875,702800
2021-03-03,280.6199951171875,281.79998779296875,277.8699951171875,278.0,269.7386169433594,861100
2021-03-04,277.5,285.17999267578125,275.989990234375,278.010009765625,269.7482604980469,1003200
2021-03-05,280.1400146484375,288.3999938964844,278.05999755859375,287.44000244140625,278.8980712890625,1012500
2021-03-08,288.010009765625,293.1099853515625,287.2900085449219,289.4800109863281,280.8774719238281,1136700
2021-03-09,292.1700134277344,294.0,289.7300109863281,290.0400085449219,281.4208068847656,1312500
2021-03-10,291.5,293.010009765625,290.1099853515625,291.1300048828125,282.4783630371094,632600
2021-03-11,291.7200012207031,293.3299865722656,290.6400146484375,291.5299987792969,282.86651611328125,532400
2021-03-12,291.5299987792969,292.2200012207031,289.6700134277344,291.6400146484375,282.9732666015625,506900
2021-03-15,291.5899963378906,297.79998779296875,290.9599914550781,297.3599853515625,288.523193359375,682100
2021-03-16,299.1600036621094,301.4800109863281,295.44000244140625,296.17999267578125,287.3782958984375,592400
2021-03-17,295.6600036621094,297.79998779296875,291.6300048828125,293.1099853515625,284.3995361328125,767200
2021-03-18,291.9200134277344,292.6499938964844,286.1199951171875,287.6099853515625,279.06298828125,780600
2021-03-19,289.44000244140625,290.69000244140625,287.2699890136719,287.7900085449219,279.23760986328125,1804200
2021-03-22,287.7900085449219,292.07000732421875,286.1400146484375,290.2900085449219,281.66339111328125,696100
2021-03-23,291.1000061035156,292.5,288.5,290.7799987792969,282.1387939453125,682600
2021-03-24,291.25,298.0899963378906,290.760009765625,296.25,287.4462585449219,935100
2021-03-25,296.3999938964844,297.260009765625,293.2099914550781,295.7699890136719,286.98046875,728400
2021-03-26,295.7300109863281,304.25,295.0,304.1199951171875,295.08233642578125,755400
2021-03-29,302.989990234375,307.8599853515625,302.6400146484375,306.9700012207031,297.8476867675781,719200
2021-03-30,304.1300048828125,304.3999938964844,295.6300048828125,297.5299987792969,288.688232421875,762300
2021-03-31,297.8500061035156,301.1099853515625,297.45001220703125,298.6099853515625,289.73614501953125,535400
2021-04-01,303.8999938964844,307.29998779296875,300.989990234375,306.30999755859375,297.2073059082031,673200
2021-04-05,306.17999267578125,311.44000244140625,306.1199951171875,310.8900146484375,301.6512145996094,571600
2021-04-06,310.3699951171875,311.8999938964844,308.6400146484375,309.5,300.3024597167969,511000
2021-04-07,308.8299865722656,311.3599853515625,306.6600036621094,307.9100036621094,298.75970458984375,508500
2021-04-08,310.6700134277344,314.4700012207031,309.8299865722656,313.1000061035156,303.7955017089844,793100
2021-04-09,313.3599853515625,314.6300048828125,312.5199890136719,314.2900085449219,304.9502258300781,551700
2021-04-12,312.7300109863281,315.3699951171875,312.0,314.4800109863281,305.13458251953125,654800
2021-04-13,312.8999938964844,317.0799865722656,312.8999938964844,315.1700134277344,305.8040466308594,680400
2021-04-14,316.5400085449219,318.69000244140625,314.2799987792969,315.1700134277344,305.8040466308594,481000
2021-04-15,317.0299987792969,319.6199951171875,316.70001220703125,318.510009765625,309.0447692871094,694900
2021-04-16,320.4100036621094,322.44000244140625,318.0199890136719,322.0,312.43096923828125,1931100
2021-04-19,320.70001220703125,324.239990234375,319.95001220703125,320.7200012207031,311.18914794921875,989500
2021-04-20,320.44000244140625,325.2300109863281,319.4100036621094,323.760009765625,314.13873291015625,875100
2021-04-21,324.489990234375,327.239990234375,323.67999267578125,325.0299987792969,315.3709716796875,669600
2021-04-22,324.7900085449219,329.0400085449219,323.2900085449219,325.04998779296875,315.3903503417969,772100
2021-04-23,325.6099853515625,328.989990234375,322.4599914550781,327.7300109863281,317.9907531738281,751600
2021-04-26,327.7200012207031,328.0400085449219,324.8699951171875,325.2799987792969,315.6135559082031,752500
2021-04-27,325.25,327.010009765625,323.2900085449219,326.3999938964844,316.7003479003906,1204300
2021-04-28,340.1600036621094,340.1600036621094,318.3699951171875,320.0400085449219,310.529296875,996700
2021-04-29,321.29998779296875,330.75,319.510009765625,329.95001220703125,320.144775390625,788400
2021-04-30,329.3599853515625,330.5299987792969,324.0400085449219,326.7099914550781,317.00103759765625,874400
2021-05-03,327.5299987792969,330.6300048828125,325.5,329.32000732421875,319.53350830078125,579000
2021-05-04,328.2300109863281,331.8399963378906,327.9700012207031,330.2099914550781,320.3970642089844,874800
2021-05-05,332.2200012207031,332.2200012207031,324.5299987792969,328.6700134277344,318.90283203125,629500
2021-05-06,329.32000732421875,330.5199890136719,325.7099914550781,329.6000061035156,319.8052062988281,636700
2021-05-07,330.1099853515625,334.67999267578125,328.5299987792969,334.5,324.55950927734375,678100
2021-05-10,334.8500061035156,338.5899963378906,333.4800109863281,333.6199951171875,323.70574951171875,552000
2021-05-11,329.17999267578125,330.1700134277344,327.0,328.75,318.98040771484375,706700
2021-05-12,327.07000732421875,328.760009765625,319.260009765625,319.7300109863281,310.22845458984375,991200
2021-05-13,321.260009765625,329.8800048828125,321.0799865722656,328.8399963378906,319.0677490234375,709100
2021-05-14,330.0,334.6400146484375,329.1099853515625,334.0400085449219,324.1132507324219,697100
2021-05-17,332.1499938964844,332.739990234375,329.20001220703125,329.69000244140625,319.8924865722656,867500
2021-05-18,328.239990234375,328.82000732421875,323.5299987792969,323.80999755859375,314.18719482421875,781800
2021-05-19,319.82000732421875,323.989990234375,318.92999267578125,323.8999938964844,314.8775329589844,539000
2021-05-20,325.0799865722656,329.95001220703125,325.0199890136719,326.989990234375,317.88140869140625,543400
2021-05-21,327.7099914550781,331.260009765625,327.3999938964844,328.8800048828125,319.7187194824219,926500
2021-05-24,331.1099853515625,334.05999755859375,331.0799865722656,331.8800048828125,322.6352233886719,413300
2021-05-25,333.8399963378906,334.4200134277344,331.7799987792969,333.0199890136719,323.7433776855469,413900
2021-05-26,335.20001220703125,335.20001220703125,330.8500061035156,331.19000244140625,321.9644470214844,675500
2021-05-27,331.67999267578125,334.510009765625,330.32000732421875,333.7300109863281,324.4336853027344,1018100
2021-05-28,333.80999755859375,338.1700134277344,333.739990234375,335.3500061035156,326.00848388671875,724700
2021-06-01,338.05999755859375,339.0,330.3800048828125,330.9200134277344,321.701904296875,568000
2021-06-02,330.95001220703125,335.5299987792969,330.8399963378906,335.0,325.6683044433594,511300
2021-06-03,334.3800048828125,335.0400085449219,330.4599914550781,334.2799987792969,324.9683837890625,481700
2021-06-04,335.6199951171875,335.989990234375,333.510009765625,335.6499938964844,326.30010986328125,440900
2021-06-07,335.8800048828125,336.5199890136719,334.1099853515625,335.07000732421875,325.7362976074219,380900
2021-06-08,335.3399963378906,338.3299865722656,334.3900146484375,336.95001220703125,327.56396484375,365900
2021-06-09,337.1099853515625,339.1600036621094,336.1400146484375,338.7799987792969,329.3429870605469,408000
2021-06-10,338.760009765625,340.6300048828125,335.92999267578125,339.9599914550781,330.4901123046875,592600
2021-06-11,341.2200012207031,344.8800048828125,340.3500061035156,344.739990234375,335.1369323730469,566300
2021-06-14,344.3999938964844,347.9200134277344,342.8900146484375,347.760009765625,338.0727844238281,458700
2021-06-15,349.4100036621094,352.8399963378906,346.29998779296875,350.9100036621094,341.13507080078125,650300
2021-06-16,352.4100036621094,353.70001220703125,344.95001220703125,346.8999938964844,337.23675537109375,733000
2021-06-17,346.5,357.239990234375,346.1700134277344,355.3500061035156,345.4514465332031,897900
2021-06-18,349.510009765625,352.55999755859375,345.0299987792969,348.760009765625,339.0449523925781,1054000
2021-06-21,350.5199890136719,355.9200134277344,348.20001220703125,355.6499938964844,345.74310302734375,574500
2021-06-22,355.6499938964844,360.3399963378906,354.4700012207031,359.489990234375,349.4760437011719,679200
2021-06-23,361.0799865722656,362.489990234375,357.29998779296875,357.6000061035156,347.63873291015625,464200
2021-06-24,360.2200012207031,362.79998779296875,358.07000732421875,361.9700012207031,351.88702392578125,480800
