Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,107.62999725341797,108.33999633789062,105.30999755859375,106.94000244140625,106.94000244140625,1664800
2021-01-05,106.30999755859375,107.75,106.13999938964844,107.12999725341797,107.12999725341797,1620900
2021-01-06,106.9000015258789,113.25,106.79000091552734,112.97000122070312,112.97000122070312,3097300
2021-01-07,112.98999786376953,115.0,111.88999938964844,114.75,114.75,2508400
2021-01-08,114.72000122070312,115.44999694824219,112.19000244140625,112.97000122070312,112.97000122070312,1928200
2021-01-11,112.5,113.0999984741211,111.16999816894531,112.43000030517578,112.43000030517578,2144600
2021-01-12,112.37999725341797,114.41999816894531,112.05000305175781,114.18000030517578,114.18000030517578,1482200
2021-01-13,113.79000091552734,114.08000183105469,112.30999755859375,112.47000122070312,112.47000122070312,1229500
2021-01-14,112.66999816894531,112.95999908447266,109.6500015258789,109.97000122070312,109.97000122070312,1996000
2021-01-15,109.30999755859375,109.69999694824219,107.79000091552734,108.33999633789062,108.33999633789062,1881900
2021-01-19,108.58999633789062,109.5999984741211,107.12000274658203,108.05000305175781,108.05000305175781,1745400
2021-01-20,108.2300033569336,108.44999694824219,106.31999969482422,107.54000091552734,107.54000091552734,1940200
2021-01-21,108.62999725341797,109.44000244140625,107.62999725341797,107.79000091552734,107.79000091552734,1431100
2021-01-22,107.63999938964844,108.20999908447266,106.12999725341797,107.87999725341797,107.87999725341797,1160300
2021-01-25,107.63999938964844,108.18000030517578,105.75,106.37000274658203,106.37000274658203,1605700
2021-01-26,106.26000213623047,106.77999877929688,104.94000244140625,105.69999694824219,105.69999694824219,1545600
2021-01-27,104.9800033569336,105.06999969482422,99.62000274658203,101.55999755859375,101.55999755859375,2897700
2021-01-28,101.66999816894531,103.91999816894531,101.29000091552734,102.87000274658203,102.87000274658203,2034500
2021-01-29,102.25,103.38999938964844,101.33999633789062,101.66000366210938,101.66000366210938,1694300
2021-02-01,102.08000183105469,102.31999969482422,100.2300033569336,100.86000061035156,100.86000061035156,1262600
2021-02-02,101.8499984741211,104.62999725341797,101.52999877929688,104.0199966430664,104.0199966430664,2766800
