Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,120.31549072265625,120.38240814208984,117.62906646728516,118.48948669433594,99.60365295410156,5417443
2021-01-05,119.5124282836914,121.1089859008789,119.13002014160156,120.59273529052734,101.37165832519531,6395872
2021-01-06,121.3193130493164,126.08030700683594,121.14722442626953,123.60420989990234,103.90313720703125,8322708
2021-01-07,124.32122039794922,124.7227554321289,122.61949920654297,123.31739807128906,103.66201782226562,4714740
2021-01-08,122.9158706665039,123.63288879394531,121.39579010009766,122.87763214111328,103.29237365722656,4891305
2021-01-11,122.32313537597656,123.97705841064453,122.04589080810547,122.92543029785156,103.33253479003906,5859587
2021-01-12,123.41300201416016,124.13957977294922,122.3135757446289,123.52772521972656,103.83885192871094,3921663
2021-01-13,123.4703598022461,124.04397583007812,120.8986587524414,121.33843231201172,101.99850463867188,8030874
2021-01-14,122.39006042480469,124.43594360351562,121.94072723388672,123.29827880859375,103.64595794677734,7848347
2021-01-15,122.63862609863281,123.55640411376953,122.05545043945312,122.74378967285156,103.17984771728516,5131153
2021-01-19,123.59464263916016,123.8910140991211,122.45697784423828,123.34607696533203,103.6861572265625,5646308
2021-01-20,123.99617767333984,125.2963638305664,122.90631103515625,124.35946655273438,104.53800964355469,5856240
2021-01-21,124.397705078125,126.42447662353516,124.3307876586914,125.86042022705078,105.79972839355469,13116003
2021-01-22,115.3919677734375,115.3919677734375,112.1988525390625,113.39388275146484,95.32022094726562,39814421
2021-01-25,113.53728485107422,114.2829818725586,112.28489685058594,113.36520385742188,95.29611206054688,14315974
2021-01-26,113.93881225585938,117.1988525390625,113.21223449707031,117.1032485961914,98.4383544921875,11186656
2021-01-27,116.7112808227539,119.3021011352539,116.2715072631836,117.0841293334961,98.42229461669922,12705239
2021-01-28,117.39962005615234,117.78202819824219,114.7896728515625,114.79923248291016,96.50157165527344,8455969
2021-01-29,114.93307495117188,115.96558380126953,113.67112731933594,113.87189483642578,95.72203826904297,12369473
2021-02-01,114.62715148925781,115.63097381591797,113.50860595703125,115.23900604248047,96.87125396728516,6538023
2021-02-02,114.11090087890625,115.67877960205078,114.03441619873047,114.1873779296875,95.98724365234375,6633627
2021-02-03,113.80496978759766,114.53154754638672,112.92543029785156,113.88145446777344,95.7300796508789,7024308
2021-02-04,114.63671112060547,115.77437591552734,113.64244842529297,115.6978988647461,97.25699615478516,4771957
2021-02-05,115.67877960205078,116.45315551757812,115.21988677978516,116.43403625488281,97.87580108642578,4775722
2021-02-08,117.22753143310547,118.52772521972656,117.01720428466797,118.17399597167969,99.33843994140625,6158848
2021-02-09,116.53919982910156,117.20841217041016,115.72657775878906,116.73040008544922,99.43616485595703,4933982
2021-02-10,117.61949920654297,117.98279571533203,115.8795394897461,116.86424255371094,99.55016326904297,5090673
2021-02-11,116.63479614257812,116.83556365966797,115.3250503540039,115.59273529052734,98.467041015625,5629154
2021-02-12,115.67877960205078,116.02294158935547,114.80879211425781,115.4875717163086,98.37747955322266,4049275
2021-02-16,114.86615753173828,115.2963638305664,114.11090087890625,114.7896728515625,97.78295135498047,6945231
2021-02-17,114.02485656738281,115.25812530517578,113.78585052490234,114.69407653808594,97.70153045654297,4141219
2021-02-18,115.20076751708984,115.62141418457031,114.43594360351562,115.42064666748047,98.3204574584961,5646413
2021-02-19,115.43977355957031,115.44933319091797,113.17399597167969,113.75717163085938,96.9034194946289,6881320
2021-02-22,113.2887191772461,115.80306243896484,113.23136138916016,115.54492950439453,98.42633056640625,6149643
2021-02-23,115.602294921875,116.01338195800781,114.53154754638672,115.40152740478516,98.3041763305664,4739740
2021-02-24,115.4875717163086,118.05927276611328,115.21988677978516,117.79158782958984,100.34013366699219,6087720
2021-02-25,117.94454956054688,118.88145446777344,116.95984649658203,117.0841293334961,99.73747253417969,5953623
2021-02-26,116.8738021850586,116.8738021850586,113.65200805664062,113.6998062133789,96.85456848144531,9467346
2021-03-01,115.05735778808594,116.94072723388672,114.58891296386719,115.43020629882812,98.3285903930664,5977367
2021-03-02,115.43020629882812,116.53919982910156,114.97132110595703,115.03823852539062,97.99469757080078,4732418
2021-03-03,115.20076751708984,117.23709106445312,114.7036361694336,116.97896575927734,99.64788818359375,7744898
2021-03-04,116.63479614257812,117.8011474609375,113.53728485107422,114.82791900634766,97.81554412841797,8439651
2021-03-05,115.33460998535156,118.3078384399414,114.96176147460938,117.42829895019531,100.03067016601562,7268968
2021-03-08,117.58126068115234,121.2715072631836,117.4760971069336,119.32122039794922,101.64313507080078,7572203
2021-03-09,119.8852767944336,120.86997985839844,118.6998062133789,118.71892547607422,101.13007354736328,5867014
2021-03-10,119.55066680908203,122.60037994384766,119.13002014160156,122.24665069580078,104.1351318359375,7581199
2021-03-11,122.45697784423828,122.98279571533203,121.20458984375,121.54875946044922,103.5406494140625,5383657
2021-03-12,121.5965576171875,122.06501007080078,121.04206848144531,121.99808502197266,103.92340087890625,4194565
2021-03-15,122.15105438232422,123.08795166015625,121.93116760253906,122.92543029785156,104.71334838867188,3577948
2021-03-16,122.63862609863281,122.86807250976562,121.73995971679688,122.60037994384766,104.43647766113281,4867247
2021-03-17,122.81070709228516,123.79541015625,121.88336181640625,123.35564422607422,105.07984161376953,4488804
2021-03-18,123.26959991455078,125.23900604248047,122.17017364501953,124.34034729003906,105.91864776611328,6104142
2021-03-19,124.3021011352539,124.7036361694336,122.87763214111328,123.23136138916016,104.9739761352539,10297870
2021-03-22,122.84894561767578,124.97132110595703,122.26577758789062,124.80879211425781,106.31769561767578,4356485
2021-03-23,124.7036361694336,125.77437591552734,124.09178161621094,124.7227554321289,106.2444076538086,4556794
2021-03-24,125.19120788574219,126.3001937866211,124.82791900634766,124.87571716308594,106.37471008300781,4189230
2021-03-25,124.59847259521484,127.38050079345703,124.06309509277344,127.21797180175781,108.36994934082031,5809484
2021-03-26,127.42829895019531,130.47801208496094,127.26577758789062,130.38241577148438,111.06555938720703,5823710
2021-03-29,130.0,131.0420684814453,129.55067443847656,129.88528442382812,110.6420669555664,4835344
2021-03-30,129.88528442382812,130.27725219726562,128.12619018554688,128.79541015625,109.71367645263672,5010758
2021-03-31,128.62332153320312,128.78585815429688,126.8738021850586,127.39962005615234,108.52467346191406,5172575
2021-04-01,127.87763214111328,128.04014587402344,126.45315551757812,127.37093353271484,108.50023651123047,4261404
2021-04-05,127.76290893554688,130.67877197265625,127.53346252441406,129.9521942138672,110.6990737915039,5722980
2021-04-06,129.61758422851562,129.67495727539062,128.193115234375,128.31739807128906,109.30648803710938,3787566
2021-04-07,127.95410919189453,129.0057373046875,127.8967514038086,128.9961700439453,109.88470458984375,3112896
2021-04-08,128.65200805664062,129.66539001464844,128.26004028320312,129.17782592773438,110.0394287109375,4275211
2021-04-09,128.93881225585938,129.7705535888672,128.78585815429688,129.76100158691406,110.53621673583984,3162999
2021-04-12,129.08221435546875,129.4168243408203,127.96366882324219,128.67112731933594,109.6078109741211,3926684
2021-04-13,127.15105438232422,127.74378967285156,124.64627075195312,125.41108703613281,106.83076477050781,8403041
2021-04-14,125.53536987304688,126.94072723388672,124.78011322021484,126.79732513427734,108.01162719726562,6137928
2021-04-15,127.41873931884766,127.98279571533203,126.40535736083984,126.74951934814453,107.97089385986328,4062664
2021-04-16,127.15105438232422,128.2026824951172,127.1032485961914,127.71510314941406,108.79341888427734,5535223
2021-04-19,127.72466278076172,127.93498992919922,126.74951934814453,127.26577758789062,108.41065216064453,8575736
2021-04-20,131.0420684814453,133.62332153320312,130.68833923339844,132.08413696289062,112.51516723632812,16192708
2021-04-21,131.988525390625,137.4091796875,131.65391540527344,137.23709106445312,116.90467071533203,12456814
2021-04-22,137.3804931640625,138.374755859375,134.7992401123047,135.06692504882812,115.05603790283203,7428064
2021-04-23,135.09559631347656,137.29444885253906,134.75143432617188,136.16635131835938,115.9925765991211,4765576
2021-04-26,136.1567840576172,137.31358337402344,135.2581329345703,135.3441619873047,115.29219055175781,4927497
